Ram Chahe Leela- Goliyon Ki Rasleela Ram-Leela (2013)
Baby Doll- Ragini MMS 2 (2014)
Dum Maro Dum- Hare Rama Hare Krishna (1971)
Neele Neele Ambar Par- Kalakaar (1983)
Achha To Hum Chalte Hain- Aan Milo Sajna (1970)
Tirchi Topewale- Tridev (1989)
Ooh La La Tu Hai Meri Fantasy- The Dirty Picture (2011)
Sheila Ki Jawani- Tees Maar Khan (2010)
Desi Girl- Dostana (2008)
Ole Ole- Yeh Dillagi (1994)
Gazab Ka Hai Din- Qayamat Se Qayamat Tak (1988)
Chaiyaa Chaiyaa- Dil Se (1998)
Jahan Teri Yeh Nazar Hai- Kaalia (1981)
London Thumadka- Queen (2014)
Yeh Dosti Hum Nahin Todenge- Sholay (1975)
Right Now- Housefull 2 (2012)
Balam Pichkari- Yeh Jawaani Hai Deewani (2013)
Mein Koi Aisa Geet Gaoon- Yes Boss (1997)
Dhating Naach- Phata Poster Nikla Hero (2013)
Lungi Dance- Chennai Express (2013)
Gali Gali Mein Phirta Hai- Tridev (1989)
Saturday Saturday- Humpty Sharma Ki Dulhania (2014)
Chala Jata Hoon- Mere Jeevan Saathi (1972)
Dil To Pagal Hai- Dil To Pagal Hai (1997)
Gulabi Ankhen Jo Teri- The Train (1970)
Main Shayar To Nahin- Bobby- (1973)
Jimmy Jimmy- Disco Dancer (1982)
Kar Gayi Chull- Kapoor & Sons (2016)
Tujhe Dekha To- Dilwale Dulhania Le Jayenge (1995)
Ye Ladki Zarasi Deewani Lagati Hai- Love Story (1980)
Dance Basanti- Ungli (2014)
Ae Ante Amlapuram- Maximum (2012)
Disco Disco- A Gentleman (2017)
Tattad Tattad- Goliyon Ke Ras Leela Ram-Leela (2013)
Cutiepie- Ae Dil Hai Mushkil (2016)
Yaar Bina Chain Kahan Re- Saheb (1985)
Radio- Tubelight (2017)
Saat Samunder Paar- Vishwatma (1992)
Do Peg Maar- One Night Stand (2016)
Joote De Do Paise Le Lo- Hum Aapke Hai Koun (1994)
Jhoom Jhoom Baba- Kasam Paida Karne Wale Ki (1984)
Chandni O Meri Chandni- Chandni (1989)
Radha- Jab Harry Met Sejal (2017)
Zooby Zooby- Dance Dance (1987)
Aap Jaisa Koi- Qurbani (1980)
Dard-e-Disco- Om Shanti Om (2010)
Caller Tune- Humshakals- (2014)
Do Lafzon Ki Hai Dil Ki Kahani- The Great Gambler (1979)
Soni Di Nakhre- Partner (2007)
Chhookar Mere Man Ko Kiya Toone Kya Ishaara- Yaarana (1981)
Ladki Badi Anjaani- Kuch Kuch Hota Hai (1998)
Chikni Chameli- Agneepath (2012)
Mainu Duji Vaar Pyar Hoya
Te Phir Kaun Hoyega (Qismat)
Bekhayali Mein
Tum Hi Aana
Baatein Ye Kabhi Na
Mera Intkam Dekhegi 
Is Dard E Dil Ki Sifarish (Barish)
Humko Rula Diya
Main Dardo Ko
Lo Maan Liya Humne
Tum Bin 
Teri Zaroorat Hai 
Agar Tum Saath Ho
Tera Zikr
Kyon Ki Itna Pyar 
Tu Jaane Na
Tenu Na Bol Pawaan
Agar Tu Hota
Beete Lamhein
FARIYAD KYA KARE HAM
Dil De Diya Hai
Bhula Dena
Har Ek Muskurahat Muskan Nahi Hoti
Baaton Ko Teri
Ishq Na Karna Ishq Na Karna
Zaroori Tha
Silsila Ye Chaahat Ka
TERA MERA RISHTA
BHARE BAZAAR
SAB BADHIYA HAI
Jab Haal-E-Dil Tumse Kehne Ko
Mausam Ki Tarah
GOLD TAMBA
DEKHTE DEKHTE
CHAAV LAAGA
DIL MERI NA SUNE
O MERI LAILA
TERE LIYE
HARD HARD
Naina Da Kya Kasoor
Na Chah Ke Bhi
Tujhe Bhula Diya 
Ek Galti
Bhula Denge Tumko Sanam 
Sunn Raha Hai Na Tu
Tu Hai Ki Nahi 
Main Aur Tum (Dard Dilo Ke) 
Judaai
Tere Bin Nahi Laage Jiya
Kuch is Tarah
Kabira
Main Dhoondne Ko Zamane Mein
Tune Mere Jana Kabhi Nahi Jana
Maine Mere Jaana
Tere Ashkon Se Mujhpar Asar Ab Nahi Hota
Channa Mereya 
Teri Khushboo
The Breakup
Tanhayee 
Kahin To Hogi Woh 
Tune Jo Na Kaha 
KAUN TUJHE YUN PYAR KAREGA 
Bin Tere 
Abhi Abhi Toh Mile Ho 
HAR KISI KO 
Yaadein
Alvida 
SAAIYAAN 
Toh Phir Aao Mujhko Sataao 
Tujhe Main Pyaar Karu 
O Sajna Aaja Ve 
Mohabbat Ki Raahon Mein
Tumhe Dillagi
Enemy 
Aaj Ro Len De
Tum Todo Na
Jag Soona Soona Lage 
Tere Liye Hum Hai Jiye
Sapna Mera Toota
JUDAAI LYRICS
Milne Hai Mujhse Aayi
Meri Kahani
Ishq Na Ishq Ho Kisi
Daulat 
Yaad Hai Na
Main Badtameez
Enemy 
Aaj Ro Len De
Tum Todo Na
Jag Soona Soona Lage 
Tere Liye Hum Hai Jiye
Sapna Mera Toota
JUDAAI LYRICS
Milne Hai Mujhse Aayi
Meri Kahani
Ishq Na Ishq Ho Kisi
Daulat 
Yaad Hai Na
Main Badtameez
Koi Hota Jisko Hum Apna
Jeeta Tha Jiske Liye Song 
Teri Galiyon Mein Na Rakhenge Kadam 
Ab Tere Bin Jee Lenge Hum
Tu Pyaar Hai Kisi Aur Ka
Dil Mera Tod Diya Usne
O Meri Mehbooba
Yeh Duniya Yeh Mehfil 
Zindagi Ki Talash Mein Hum 
Tadap Tadap 
Do Pal 
Chaha Hai Tujhko Chahunga Hardam
Aankh Hai Bhari Bhari Aur Tum 
Sau Dard Hai 
Jaane Kyun Log Mohabbat Kiya Karte Hai
Wafa Naa Ras Aayi Tujhe O Harjai 
Kabhi Bekasi Ne Mara
Yeh Jo Mohabbat Hai
Kisi Baat Pe Main Kisise Khafa Hoon
Isse Pehale Ke Yaad Tu Aaye
Mere Mehboob Qayamat Hogi
Mera Jeevan Kora Kagaz
Tere Bina Zindagi Se Koi
Manzilein Apni Jagah Hain
Chahunga Main Tujhe Saanjh Savere
Khush Rahe Tu Sada
Hum Bhool Gaye Re Har Baat
Kisko Kahe Hum Apna 
Woh Meri Neend Mera Chain
Dil Cheer Ke Dekh Tera Hi Naam Hoga
Ja Sajna Tujhko Bhula Diya
Rab Ko Yaad Karoon
Tune Dil Mera Toda Kahi
Yeh Dil Bewafa Se
Rabba Ishq Na Hove
Dil Ke Jharoke Mein Tujko Bithakar
Shikwa Nahin Kisi Se
Dil Deta Hai Ro Ro Dohai
O Yaara Kai See Hai Teri Bewafai
Jane Anjane Log Mile
Ghunghroo Ki Tarah Bajta Hi Raha
Main Shayar Badnaam
Jaane Kya Sochkar
Zindagi Ka Safar
Achcha Sila Diya
Jeeye To Jeeye Kaise
Mushkil Bada Yeh Pyar Hai
Tu Hi Re
Mere Naina Sawan Bhadon
Badi Sooni Sooni Hai
Zindagi Ke Safar Mein
Mere Naseeb Mein Ae Dost
Kaise Kahen Hum
Meri Bheegi Bheegi Si
Panthi Hoon Main Us Path Ka
Kitni Baatein
Koi Fariyaad
Jaane Kyun
O Priya O Priya
Ek Mulaqaat Zaroori Hai
Ek Bewafa Hai
Teri Yaad Yaad
Aitbaar Nahi Karna
Hum Bhool Gaye Re Har Baat
Tu Jo Nahin
Aye Dil Dil Ki Duniya Mein
Main Jahaan Rahun
Hamesha Tumko Chaha
Jhonka Hawa Ka Aaj Bhi
Layi Vi Na Gayi
Kabhi Na Kabhi To Miloge
Dooriyan
Nashe Si Chadh Gayi
Haseeno Ka Deewana
Ki Kariye Nachna Aaonda Nahi
Cutiepie
The Breakup Song
Kala Chasma
Beat pe Booty
Baby Ko Bass Pasand Hai
Nachange Saari Raat – Junooniyat
Pyar Ki
Kar Gayi Chull
Dj Wale Babu Mera Ganna Bja De
High Heels Te Nachche
Let’s Nacho
Rock Tha Party
Dil Cheez Tujhe dedi
Mai Hu Superman – Tevar
Yaar naa mile
Jumme ki raat
Malhari
Sharabi – Pyaar Ka Punchnama 2
Matargashti
India waale
Banno Tera Swetar Laage Sexy
Ghani Bawri
Abhi to Part Shuru Hui Hai
Baby Ka Hai Birthday Bash
Gf
Dil Dhadakne Do
Aa Jao Raja
Paani Wala dance
Jee Karda
Dance basanti
Bang bang
Lovely
Tu meri
Blame the night
Tune maari entriyaan
Asalaam e ishqum
Baby doll
Chaar botal vodka
Abhi tho party shuru hui hai
Engine ki seeti
Patakha guddi
Saturday Saturday
Drama queen
Manali trance
Whistle baja
Gallan goodhiya
Girls like to swing
Fifi
Jee karda
Ghani bawri
Banoo
Sooraj doobha hain
Chittiyan kalaiyaan
Bezubaan phir se
Sun saathiya
Mera naam mery
Selfie le le
Nachan farrate
G Phaad Ke – Happy Ending
Keeda- Action Jackson
Sinbad the Sailor
Barson Yaaron
O Meri Jaan
Saadda Haq
Breathless
Hairat
Dhunki
Ab ke saawan
Saawan me lag gayi aag
Aasmaan hai neela
Rut aa gyi Rey
Main mast hoon
Maaheroo
Bijuriya bijuriya
Baras jaa aye baadal baras jaa
Jee karda
Sadda Haq
Zinda
Malhori
Befikr
Aadat (Kalyug)
Jiya Dhadak Dhadak (Kalyug)
Aap Ki Kashish (Aashiq Banaya Aapne)
Roobaroon (Rang De Basanti)
Woh Lamhe (Zeher)
Bheegi Bheegi Si Hain Baatein (Gangster)
Tu hi Meri Shab Hain (Gangster)
Ya Ali (Gangster)
Kya Mujhe Pyaar Hain (Woh Lamhe)
Firta Rahun (Killer)
Maa (Taare Zameen Par)
Kholo Kholo Darwaazein (Taare Zameen Par)
Tum Se Hi (Jab We Met)
Aankhon Me Teri (Om Shanti Om)
In Dino (Metro)
Alvida (Metro)
Ek Din (Naqaab)
Pichle Saat Dino Me (Rock On)
Zara Sa (Jannat)
Haan Tu Hain (Jannat)
Is this Love (Kismat Konnection)
Pehli Nazar Mein (Race)
Zara Zara (Race)
Khuda Jaane Ke (Bachna Ae Haseeno)
Bhootni Ke (Singh is Kinng)
Bas Ek King (Singh is Kinng)
Desi Girl (Dostana)
Jaane Kyun (Dostana)
Guzaarish (Ghajini)
Kaise Mujhe Tum Mil Gayi (Ghajini)
Maahi (Raaz 2)
Soniyo (Raaz 2)
Nayan Tarse (Dev D)
Emotional Atyachar (Dev D)
Duniya (Dev D)
Pardesi (Dev D)
Saali Khushi (Dev D)
Give me some sunshine (3 Idiots)
Behti Hawa Sa Tha Wo (3 Idiots)
Pee loon (Once Upon A Time In Mumbai)
Ainvayi Ainvayi (Band Baaja Baraat)
Hairat (Anjaana Anjaani)
Jab Mila Tu ( I Hate Luv Storys)
Bin Tere (I Hate Luv Storys)
Mere Bina (Crook)
Sadi Gali (Tanu Weds Manu)
Hal-e-dil (Murder 2)
Phir Mohabbat (Murder 2)
Nadaan Parinde (Rockstar)
Sadda Haq (Rockstar)
Jo Bhi Main (Rockstar)
Kun Faaya Kun (Rockstar)
Pani Da Rang (Vicky Donor)
Jannatein Kahan (Jannat 2)
Sunn Raha Hain (Aashiqui 2)
Chahun Main Ya Na (Aashiqui 2)
Tum hi ho (Aashiqui 2)
Teri Jhuki Nazar (Murder 3)
Galliyaan (Ek Villain)
Jo tu mera hamdard hain (Ek Villain)
Tere Hoke Rahenge (Raja Natwarlal)
Samjhawan (Humpty Sharma ki Dulhaniya)
Lucky Tu Lucky Me (Humpty Sharma ki Dulhaniya)
Saturday Saturday (Humpty Sharma ki Dulhaniya)
Sunny Sunny (Yaariyan)
Baarish (Yaariyan)
Palat (Main Tera Hero)
Baby Doll (Ragini MMS 2)
Chaar Botal Vodka (Ragini MMS 2)
Kabhi Jo Baadal Barse (Jackpot)
Jeena Jeena (Badlapur)
Banno Tera Swagger (Tanu Weds Manu 2)
Aankhon Aankhon (Bhaag Johnny)
Sharabi (Pyar ka Punchnama 2)
Heeriye (Pyar ka Punchnama 2)
Tumhe Apna Banena ka (Hate Story 3)
Gulaabo (Shaandaar)
440 Volt (Sultan)
Jag Ghumeya (Sultan)
Kar Gayi Chull (Kapoor and sons)
Jab Tak (MS Dhoni)
Besabriyaan (MS Dhoni)
Kaun Tujhe (MS Dhoni)
Parwah Nahi (MS Dhoni)
Tere Sang Yaara (Rustom)
Soch Na Sake (Airlift)
Channa Mereya (Ae Dil Hain Mushkil)
Breakup Song (Ae Dil Hain Mushkil)
Bulleya (Ae Dil Hain Mushkil)
Bol Do Naa Zara (Azhar)
Main Rahun Yaa Naa Rahun (Album)
Nashe Si Chad Gayi (Befikre)
Kaala Chashma (Baar Baar Dekho)
Aashiq Surrender Hua (Badrinath ki Dulhaniya)
Tamma Tamma (Badrinath ki Dulhaniya)
Sona (Ok Jaanu)
Galti se Mistake (Jagga Jaasos)
Phir bhi tumko chahunga (Half Girlfriend)
Dilbaro (Raazi)
Dilbar (Satyamev Jayate)
